index,artist,country,genre,gender,group_size,debut_album_year,track_name,uri,image_uri,song_uri,song_image_uri,embedded_track
192,Mariah Carey,us,Pop,f,1,1990,We Belong Together,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,https://i.scdn.co/image/ab6761610000e5eb21b66418f7f3b86967f85bce,https://p.scdn.co/mp3-preview/daa63a8c071c8a7882888b9c136ee4d832c63b0e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273768bc8d9f078db929dfcfbd1,https://open.spotify.com/embed/track/3LmvfNUQtglbTrydsdIqFU
193,Joji,jp,R&B,m,1,2017,Glimpse of Us,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,https://i.scdn.co/image/ab6761610000e5eb4111c95b5f430c3265c7304b,https://p.scdn.co/mp3-preview/12e4a7ef3f1051424e6e282dfba83fe8448e122f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273eaac2a7955f5b8967991cacb,https://open.spotify.com/embed/track/4ewazQLXFTDC8XvCbhvtXs
194,Lenny Tavárez,pr,Hip Hop,m,1,2021,EMPELOTICA,spotify:artist:1pQWsZQehhS4wavwh7Fnxd,https://i.scdn.co/image/ab6761610000e5eb2ad58df23a7cfc14a8506535,https://p.scdn.co/mp3-preview/84349a3447b25d0cca444d6c85d3602ba905c87e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2732733f74a1fce417cf2c3c307,https://open.spotify.com/embed/track/0dKsNKiWmqkoz8YAUzfigC
195,Robin Schulz,de,Electronic,m,1,2014,Prayer in C - Robin Schulz Radio Edit,spotify:artist:3t5xRXzsuZmMDkQzgOX35S,https://i.scdn.co/image/ab6761610000e5eb82c0d0d4ef6742997f03d678,https://p.scdn.co/mp3-preview/8b4ea0fb47a5c8f4db5125f1ff69daf10045cfbb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2730538d5d965798a403219a470,https://open.spotify.com/embed/track/5fnA9mkIfScSqHIpeDyvck
197,Panic! At The Disco,us,Pop,m,1,2005,High Hopes,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,https://i.scdn.co/image/ab6761610000e5ebb256ae9a4b82bfff97776ae2,https://p.scdn.co/mp3-preview/f6995ad54d79b7ffaf0da6833409666ada11a173?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c5148520a59be191eea16989,https://open.spotify.com/embed/track/1rqqCSm0Qe4I9rUvWncaom
198,Alicia Keys,us,R&B,f,1,2001,If I Ain't Got You,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,https://i.scdn.co/image/ab6761610000e5ebebfd16a3bca87c31c1e20576,https://p.scdn.co/mp3-preview/2d1fd54c4a4147b43e1eb79c00380e36818a2546?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27356ff19308ebeb48e2ba6094b,https://open.spotify.com/embed/track/3XVBdLihbNbxUwZosxcGuJ
199,Carin Leon,mx,Latin,m,1,2018,Según Quién,spotify:artist:66ihevNkSYNzRAl44dx6jJ,https://i.scdn.co/image/ab6761610000e5ebe77ad05db3992a45714340cb,https://p.scdn.co/mp3-preview/b726d4008d57b82d7c72b2585c89677405d0819a?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026,https://open.spotify.com/embed/track/4bw8mcDUSRWfQo63ZTYRnU
200,Anne-Marie,gb,Pop,f,1,2018,Baby Don't Hurt Me,spotify:artist:1zNqDE7qDGCsyzJwohVaoX,https://i.scdn.co/image/ab6761610000e5eb67013e289b84440ce3d1c88e,https://p.scdn.co/mp3-preview/a8f2e176e17e0f6298b42ef8e96118318fdd2b89?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a,https://open.spotify.com/embed/track/3BKD1PwArikchz2Zrlp1qi
201,Chance The Rapper,us,Hip Hop,m,1,2012,Holy (feat. Chance The Rapper),spotify:artist:1anyVhU62p31KFi8MEzkbf,https://i.scdn.co/image/ab6761610000e5eba6ab3c4df02cec59758ae3fa,https://p.scdn.co/mp3-preview/7ba3ce2f17f2d2349dd155e9c07a72eda8a43994?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,https://open.spotify.com/embed/track/6Xgq7MvZiet0hVi3KaDSgJ
202,Zion & Lennox,pr,Latin,m,2,2004,Yo Voy (feat. Daddy Yankee),spotify:artist:21451j1KhjAiaYKflxBjr1,https://i.scdn.co/image/ab6761610000e5ebfa844599a8631cca451a93e5,https://p.scdn.co/mp3-preview/0d6bcbc99daa02a570665e3201ebd0c7c9b7efeb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27387d3146807ad53b05a7daaac,https://open.spotify.com/embed/track/5gflgO9EPbIBf16n5TKnQS
203,The Beach Boys,us,Rock,m,5,1962,Wouldn't It Be Nice,spotify:artist:3oDbviiivRWhXwIE8hxkVV,https://i.scdn.co/image/ab6761610000e5ebfaeabbf20cf22ba59c117785,https://p.scdn.co/mp3-preview/4ea74155d6f9a3c0f93f8fc06aac20c3d962c894?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27350eb0c521d2d3b2f599bff04,https://open.spotify.com/embed/track/4IHc6SzGPnzSPuHVEPzpJc
204,Childish Gambino,us,Hip Hop,m,1,2011,Les,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,https://i.scdn.co/image/ab6761610000e5eb3ef779aa0d271adb2b6a3ded,https://p.scdn.co/mp3-preview/c2ef123d9560e1726c2f7b0f3c8cc22e32bae8d4?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ddd59d8bd5982e6d250d9a22,https://open.spotify.com/embed/track/0YsGMHid6sFq5PcToe3JZE
205,Blackbear,us,Hip Hop,m,1,2015,hot girl bummer,spotify:artist:2cFrymmkijnjDg9SS92EPM,https://i.scdn.co/image/ab6761610000e5eb4f7d049994ac00ed885bfbf2,https://p.scdn.co/mp3-preview/22c354ac8d2a9354509ecb517a26fc34069600c4?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e9b6f26ff354f4d70847f02d,https://open.spotify.com/embed/track/6jRq8gaZhMUyy5RclRPcAf
206,Lauv,us,Pop,m,1,2018,I Like Me Better,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,https://i.scdn.co/image/ab6761610000e5eb9c0eb37411c26ff54c29dcb6,https://p.scdn.co/mp3-preview/57bf51d254e2e01819ec8e013f4ed1c1fff8e50e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273bdea30b86b37142ec99deb78,https://open.spotify.com/embed/track/0EcQcdcbQeVJn9fknj44Be
207,Daniel Caesar,ca,R&B,m,1,2015,Best Part (feat. H.E.R.),spotify:artist:20wkVLutqVOYrc0kxFs7rA,https://i.scdn.co/image/ab6761610000e5ebe5bc630548fb3517cf90edb8,https://p.scdn.co/mp3-preview/c3c8ed8ba1546630a13ffb139b405800c121e10d?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037,https://open.spotify.com/embed/track/1RMJOxR6GRPsBHL8qeC2ux
208,Skrillex,us,Electronic,m,1,2014,Where Are Ü Now (with Justin Bieber),spotify:artist:5he5w2lnU9x7JFhnwcekXX,https://i.scdn.co/image/ab6761610000e5eb61f92702ca14484aa263a931,https://p.scdn.co/mp3-preview/baf97fea2e3e1c97092ac69426691b703d20d0e2?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27357fc4730e06c9ab20c1e073b,https://open.spotify.com/embed/track/66hayvUbTotekKU3H4ta1f
209,Jorge & Mateus,br,Latin,m,2,2007,Haverá Sinais - Ao Vivo,spotify:artist:1elUiq4X7pxej6FRlrEzjM,https://i.scdn.co/image/ab6761610000e5eb242a8ef8cfdde955f7067581,https://p.scdn.co/mp3-preview/5106dca17c80b1074dd241366359d3908316e03e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e2cc124172480f276562e107,https://open.spotify.com/embed/track/6X6jKoyw1OjogRghMEQAZV
210,Led Zeppelin,gb,Rock,m,4,1969,Stairway to Heaven - Remaster,spotify:artist:36QJpDe2go2KgaRleHCDTp,https://i.scdn.co/image/207803ce008388d3427a685254f9de6a8f61dc2e,https://p.scdn.co/mp3-preview/337c8d45ac66899bc2db9ef3ed9438fe1d035ab1?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c8a11e48c91a982d086afc69,https://open.spotify.com/embed/track/5CQ30WqJwcep0pYcV4AMNc
211,Green Day,us,Rock,m,3,1991,Basket Case,spotify:artist:7oPftvlwr6VrsViSDV7fJY,https://i.scdn.co/image/ab6761610000e5eb6ff0cd5ef2ecf733804984bb,https://p.scdn.co/mp3-preview/f055a866d726bac8593f15953d772c631505df7e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273db89b08034de626ebee6823d,https://open.spotify.com/embed/track/6L89mwZXSOwYl76YXfX13s
212,Lil Tjay,us,Hip Hop,m,1,2019,Calling My Phone,spotify:artist:6jGMq4yGs7aQzuGsMgVgZR,https://i.scdn.co/image/ab6761610000e5eb61a229ac35bdd68d42bffe32,https://p.scdn.co/mp3-preview/687f6e37a7d7ae26e7a7a7bd252945da7d1bb894?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735af0305457ff290e06dcc4c2,https://open.spotify.com/embed/track/3J8EOeKLTLXORtWPpOU5bE
213,NF,us,Hip Hop,m,1,2015,Let You Down,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,https://i.scdn.co/image/ab6761610000e5eb1cf142a710a2f3d9b7a62da1,https://p.scdn.co/mp3-preview/48e3201996af61c4e48bb5f8dbdd004db4a6a63b?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273cd733919ee57d0cc466e152f,https://open.spotify.com/embed/track/52okn5MNA47tk87PeZJLEL
214,John Mayer,us,Pop,m,1,1999,New Light,spotify:artist:0hEurMDQu99nJRq8pTxO14,https://i.scdn.co/image/ab6761610000e5ebe926dd683e1700a6d65bd835,https://p.scdn.co/mp3-preview/017e35397f13569c1f488b61d9b7cd52facf00a5?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273779063301154e835a91a35e0,https://open.spotify.com/embed/track/4T6FWA703h6H7zk1FoSARw
215,French Montana,ma,Hip Hop,m,1,2007,Unforgettable,spotify:artist:6vXTefBL93Dj5IqAWq6OTv,https://i.scdn.co/image/ab6761610000e5eb7b75b0e84293bf1ccf24a39c,https://p.scdn.co/mp3-preview/f8d5e3c37feb980e60cac2df4256250d4b5cf5b5?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2738a31195a371b2233456f6c07,https://open.spotify.com/embed/track/3B54sVLJ402zGa6Xm4YGNe
216,Michael Bublé,Ca,Pop,m,1,2003,Spicy Margarita,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,https://i.scdn.co/image/ab6761610000e5ebef8cf61fea4923d2bde68200,https://p.scdn.co/mp3-preview/34bf44392036c99f1cdf2c5a5223441f3b0d4e27?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2739f355d1d6a4922ce35b17705,https://open.spotify.com/embed/track/22bZVqJfATps2ETj7017Ms
217,Camilo,co,Pop,m,1,2020,Ni Me Debes Ni Te Debo,spotify:artist:28gNT5KBp7IjEOQoevXf9N,https://i.scdn.co/image/ab6761610000e5eb8fcba00289ef221f12371a75,https://p.scdn.co/mp3-preview/6cf28789c7e6937146bbbb13d2a77c89ef505ad4?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2730e30fcf494fd711ad068d1cd,https://open.spotify.com/embed/track/3Zin1vaMx7PjFWIOBTE4FM
218,Yandel,pr,Latin,m,1,2003,Besos Moja2,spotify:artist:1wZtkThiXbVNtj6hee6dz9,https://i.scdn.co/image/ab6761610000e5ebb5496c4b788e181679069ee8,https://p.scdn.co/mp3-preview/8b17c9ae5706f7f2e41a6ec3470631b3094017b6?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2739f05bb270f81880fd844aae8,https://open.spotify.com/embed/track/6OzUIp8KjuwxJnCWkXp1uL
219,DJ Khaled,us,Hip Hop,m,1,2007,Wild Thoughts (feat. Rihanna & Bryson Tiller),spotify:artist:0QHgL1lAIqAw0HtD7YldmP,https://i.scdn.co/image/ab6761610000e5eb084f36c2ae2da4a02494e1e5,https://p.scdn.co/mp3-preview/09dcb0c72ec8b75b91f1b603669544d6b6a247c7?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2737b219c19829e83a86cc9786c,https://open.spotify.com/embed/track/45XhKYRRkyeqoW3teSOkCM
220,ROSALÍA,es,Pop,f,1,2017,DESPECHÁ,spotify:artist:7ltDVBr6mKbRvohxheJ9h1,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,https://p.scdn.co/mp3-preview/304868e078d8f2c3209977997c47542181096b61?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273efc0ef9dd996312ebaf0bf52,https://open.spotify.com/embed/track/53tfEupEzQRtVFOeZvk7xq
221,Zara Larsson,se,Pop,f,1,2017,Lush Life,spotify:artist:1Xylc3o4UrD53lo9CvFvVg,https://i.scdn.co/image/ab6761610000e5eb7619ca2683b434e139040f70,https://p.scdn.co/mp3-preview/2f14e67d9660815897317b300241b228e40bcd97?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2739e1683774b22648f4f178ed3,https://open.spotify.com/embed/track/1rIKgCH4H52lrvDcz50hS8
222,David Bowie,gb,Rock,m,1,1967,Under Pressure,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,https://i.scdn.co/image/ab6761610000e5ebb78f77c5583ae99472dd4a49,https://p.scdn.co/mp3-preview/69d1bd46acbb407b1158465e02aa91433e7021bd?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a47e80463147d1877608d56b,https://open.spotify.com/embed/track/4okLKeB83VLZFGGtrMQxpd
223,Jungkook,kr,Pop,m,1,2023,Standing Next To You,spotify:artist:6HaGTQPmzraVmaVxvz6EUc,https://i.scdn.co/image/ab6761610000e5eb40a7268dd742e5f63759b960,FIX LATER,https://i.scdn.co/image/ab6761610000e5eb40a7268dd742e5f63759b960,FIX LATER
224,Bryson Tiller,us,R&B,m,1,2015,Whatever She Wants,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,https://i.scdn.co/image/ab6761610000e5eb078fdd734b7f0aa782328428,https://p.scdn.co/mp3-preview/72a170a8e9ed64cc4e6d810c5f42b2a62fd849a5?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182,https://open.spotify.com/embed/track/57wp7VFnV8X0pSVnYArGeJ
225,Nat King Cole,us,Jazz,m,1,1952,L-O-V-E,spotify:artist:7v4imS0moSyGdXyLgVTIV7,https://i.scdn.co/image/ab6761610000e5eb12cfc0c902710269d3a954aa,https://p.scdn.co/mp3-preview/be551a114a0425df1dc5d97d7ee45effea5eac19?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2738daeb3002870ebba8e8d1387,https://open.spotify.com/embed/track/4QxDOjgpYtQDxxbWPuEJOy
226,5 Seconds of Summer,au,Pop,m,4,2014,Youngblood,spotify:artist:5Rl15oVamLq7FbSb0NNBNy,https://i.scdn.co/image/ab6761610000e5eb5048d9616b459ef90f04b6d8,https://p.scdn.co/mp3-preview/87357ede3ba123385a24c959696a6512b878430c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27341aa6776dc15fbd71a2b4557,https://open.spotify.com/embed/track/2iUXsYOEPhVqEBwsqP70rE
227,The Cure,gb,Rock,m,5,1979,Boys Don't Cry - Single Version,spotify:artist:7bu3H8JO7d0UbMoVzbo70s,https://i.scdn.co/image/7ca743e822b80133971ccf5c70fcbd77a4f4f508,https://p.scdn.co/mp3-preview/8b7cd349153b57cf48cc14a9e9e541564d48be0c?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2735d0d65102be8606e439e54cc,https://open.spotify.com/embed/track/4dneV7C1yDt9UtyxrQY375
228,Christina Aguilera,us,Pop,f,1,1999,Moves Like Jagger - Studio Recording From The Voice Performance,spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,https://i.scdn.co/image/ab6761610000e5eb371cba21c6962a457c550b81,https://p.scdn.co/mp3-preview/7abb00880b6a9bded54eed858bfe3b210acf5208?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273da2c9e212d101ae2f9eefaa1,https://open.spotify.com/embed/track/3aOJp1bvNdjUqGV4PokTIz
229,Kesha,us,Pop,f,1,2010,Timber,spotify:artist:6LqNN22kT3074XbTVUrhzX,https://i.scdn.co/image/ab6761610000e5eb93edab94acfe329cfcd339ec,https://p.scdn.co/mp3-preview/54825c719d56bd5b737ac7c1aa3ce41ad3eef338?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f2486b438645e97b523e4f90,https://open.spotify.com/embed/track/3cHyrEgdyYRjgJKSOiOtcS
230,Guns N' Roses,us,Rock,m,5,1987,Sweet Child O' Mine,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,https://i.scdn.co/image/ab6761610000e5eb50defaf9fc059a1efc541f4c,https://p.scdn.co/mp3-preview/a941cdd2c0c74206aaa6d7e459e4fdf1d738deaa?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27321ebf49b3292c3f0f575f0f5,https://open.spotify.com/embed/track/7snQQk1zcKl8gZ92AnueZW
231,Becky G,us,Latin,f,1,2019,MAMIII,spotify:artist:4obzFoKoKRHIphyHzJ35G3,https://i.scdn.co/image/ab6761610000e5ebea86ab131cc7c098c07dccc8,https://p.scdn.co/mp3-preview/0a699c30d354c4cb36439d03522e65b377ac0fd8?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273518859dcb13382116f450073,https://open.spotify.com/embed/track/7FlQk2gJ6TBrHHiidvdR2O
232,Morat,co,Pop,m,4,2016,No Se Va,spotify:artist:5C4PDR4LnhZTbVnKWXuDKD,https://i.scdn.co/image/ab6761610000e5eb83827236e89f05f07ff51ed3,https://p.scdn.co/mp3-preview/963910fd25bcb50ffe909388dcabb7265e3a17bf?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27390fa215e791c13fe9bacb8bc,https://open.spotify.com/embed/track/4khWEpnaijN0G1x019Uzdr
233,Dean Martin,us,Pop,m,1,1950,Everybody Loves Somebody,spotify:artist:49e4v89VmlDcFCMyDv9wQ9,https://i.scdn.co/image/ab6761610000e5eb4dccee2f9fe2960b14f9a4d3,https://p.scdn.co/mp3-preview/b78cbcf25141cac829c9cff3f52f50078ecc8038?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ba93cb5d7f8450ac548e04b6,https://open.spotify.com/embed/track/5I9sHwLDX28tLtzVgKLtpr
234,Christian Nodal,mx,Latin,m,1,2017,La Intención,spotify:artist:0XwVARXT135rw8lyw1EeWP,https://i.scdn.co/image/ab6761610000e5ebdf95a45b94548f0fe5477704,https://p.scdn.co/mp3-preview/67f89114c0a96a303bea7af826875555283d3360?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2732adc67663c45fdbbbd049fa9,https://open.spotify.com/embed/track/05tGmdz9dVZ4yGqz4YJdPK
235,Megan Thee Stallion,us,Hip Hop,f,1,2017,HISS,spotify:artist:181bsRPaVXVlUKXrxwZfHK,https://i.scdn.co/image/ab6761610000e5eb6fcd1b700654bccf1adee3ed,https://p.scdn.co/mp3-preview/939c9e6c6835a0610e02f80510f8d577c6d5c1f4?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2739ea288a3dbc316b15cab5ad0,https://open.spotify.com/embed/track/79AHPJd8upvNxyK2qQcY8J
236,Labrinth,gb,Pop,m,1,2012,Formula,spotify:artist:2feDdbD5araYcm6JhFHHw7,https://i.scdn.co/image/ab6761610000e5eb7885d725841e0338092f5f6f,https://p.scdn.co/mp3-preview/750da82d08dd4f1840d4d37032473167cdd3033b?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27389c39ba1acdf33ed7acd3867,https://open.spotify.com/embed/track/6EtKlIQmGPB9SX8UjDJG5s
237,The Killers,us,Alternative,m,4,2004,Mr. Brightside,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,https://i.scdn.co/image/ab6761610000e5eb207b21f3ed0ee96adce3166a,https://p.scdn.co/mp3-preview/848b1bd5544e82f62f9cfcec65362d0f5369781f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,https://open.spotify.com/embed/track/003vvx7Niy0yvhvHt4a68B
238,Miguel,us,R&B,m,1,2010,Sure Thing,spotify:artist:360IAlyVv4PCEVjgyMZrxK,https://i.scdn.co/image/ab6761610000e5eb4669166b571594eade778990,https://p.scdn.co/mp3-preview/d337faa4bb71c8ac9a13998be64fbb0d7d8b8463?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d5a8395b0d80b8c48a5d851c,https://open.spotify.com/embed/track/0JXXNGljqupsJaZsgSbMZV
239,Little Mix,gb,Pop,f,3,2012,Secret Love Song (feat. Jason Derulo),spotify:artist:3e7awlrlDSwF3iM0WBjGMp,https://i.scdn.co/image/ab6761610000e5eb08cd53940cbf5813ee5fe565,https://p.scdn.co/mp3-preview/7746fbb287b6488216d9b6a6ab00ff65d7afbdc2?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273995994477ea1ae8097978bf8,https://open.spotify.com/embed/track/6KHL1En9v6iNWjcs44mcmU
240,Gusttavo Lima,br,Latin,m,1,2009,Canudinho - Ao Vivo,spotify:artist:7MiDcPa6UiV3In7lIM71IN,https://i.scdn.co/image/ab6761610000e5eb14e4962a672bb77e1ab32fa7,https://p.scdn.co/mp3-preview/440cfbcba329063e17c544305ab6336d6b235622?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2738709edf04c33ca5a758b467e,https://open.spotify.com/embed/track/476o0POREG1XMArNtHRAy2
241,ZAYN,gb,Pop,m,1,2016,I Don’t Wanna Live Forever (Fifty Shades Darker),spotify:artist:5ZsFI1h6hIdQRw2ti0hz81,https://i.scdn.co/image/ab6761610000e5eb7a1fba1bb3618ef71355f82a,https://p.scdn.co/mp3-preview/91604dc22ce61d069ee8b445fa7ab9c18f51f8ad?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,https://open.spotify.com/embed/track/55n9yjI6qqXh5F2mYvUc2y
242,Creedence Clearwater Revival,us,Rock,m,4,1968,Have You Ever Seen The Rain,spotify:artist:3IYUhFvPQItj6xySrBmZkd,https://i.scdn.co/image/ab6761610000e5ebd2e2b04b7ba5d60b72f54506,https://p.scdn.co/mp3-preview/9b5348b8d7c6bb14b63998903a46348657f70c2e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27351f311c2fb06ad2789e3ff91,https://open.spotify.com/embed/track/2LawezPeJhN4AWuSB0GtAU
243,Jhené Aiko,us,R&B,f,1,2013,Sativa,spotify:artist:5ZS223C6JyBfXasXxrRqOk,https://i.scdn.co/image/ab6761610000e5ebbc7ca5ae34cffbb572660ee3,https://p.scdn.co/mp3-preview/cf0fb82478abb0e95a1fbed41d9a25ab0150140e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2737ccc8005498d9f75b03333c2,https://open.spotify.com/embed/track/2pg2TiYo9Rb8KeB5JjP7jS
244,Felix Jaehn,de,Electronic,m,1,2018,Cheerleader - Felix Jaehn Remix Radio Edit,spotify:artist:4bL2B6hmLlMWnUEZnorEtG,https://i.scdn.co/image/ab6761610000e5ebfcf0a074728dba8b7170ffee,https://p.scdn.co/mp3-preview/5246868db29eaae7e9f1f583ed1659d1a36b5f7b?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273fd074dbd999a694b11e28d36,https://open.spotify.com/embed/track/3F54TAXWrYALVTCjc63XGn
245,AVA MAX,us,Pop,f,1,2020,Whatever,spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,https://i.scdn.co/image/ab6761610000e5eb25806739a86070d817a9588d,https://p.scdn.co/mp3-preview/03bbf447d8f0101cff90c78b3ab0c4757c3bf27b?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2734d914470ab899815f103f5cc,https://open.spotify.com/embed/track/0LMwmV37RCmBO2so0szAFs
246,Anirudh Ravichander,in,Pop,m,1,1999,Chaleya,spotify:artist:4zCH9qm4R2DADamUHMCa6O,https://i.scdn.co/image/ab6761610000e5ebfc7c542c04b5f7dc8f1b1c16,https://p.scdn.co/mp3-preview/205de8d72d229b1a6d45da2f8b2b6f1933a1c943?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e452a6e11147f3e56aee6f5b,https://open.spotify.com/embed/track/3xMHXmedL5Rvfxmiar9Ryv
247,PARTYNEXTDOOR,ca,R&B,m,1,2013,Break from Toronto,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,https://i.scdn.co/image/ab6761610000e5eb4e3dee8baac75dad1fea791e,https://p.scdn.co/mp3-preview/89f708c823dc7d3827d2f063b9075b51ec47f446?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273090b1f9557a6d23c0817bd88,https://open.spotify.com/embed/track/5fEB6ZmVkg63GZg9qO86jh
248,Zedd,de,Electronic,m,1,2012,The Middle,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,https://i.scdn.co/image/ab6761610000e5ebf801e3d9ecb568a1c3c62393,https://p.scdn.co/mp3-preview/db8102ea01ab5e48d0b01214e408b6ba6db50442?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273fbe22d168a743b782a5e856a,https://open.spotify.com/embed/track/09IStsImFySgyp0pIQdqAc
249,T-Pain,us,R&B,m,1,2005,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),spotify:artist:3aQeKQSyrW4qWr35idm0cy,https://i.scdn.co/image/ab6761610000e5eb35a621f656a1b1d3cb44a1b4,https://p.scdn.co/mp3-preview/f7af382c64f472191f8e5ccf8d37b9ca98b5f9e7?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273baf2f329d4feeb19761eddf4,https://open.spotify.com/embed/track/1tkMs9wDPknQ3ZHcKDw1ES
250,Meghan Trainor,us,Pop,f,1,2015,Made You Look,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,https://i.scdn.co/image/ab6761610000e5eb365984489dac7a79eac204e3,https://p.scdn.co/mp3-preview/f0eb89945aa820c0f30b5e97f8e2cab42d9f0a99?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2731a4f1ada93881da4ca8060ff,https://open.spotify.com/embed/track/0QHEIqNKsMoOY5urbzN48u
